Audiofile,start,end,class
S01_U04.CH4.wav,635.033,635.343,background
S01_U04.CH4.wav,635.343,637.423,foreground
S01_U04.CH4.wav,637.423,637.633,background
S01_U04.CH4.wav,637.633,637.653,foreground
S01_U04.CH4.wav,637.653,637.663,background
S01_U04.CH4.wav,637.663,640.553,foreground
S01_U04.CH4.wav,640.553,640.703,background
S01_U04.CH4.wav,640.703,643.603,foreground
S01_U04.CH4.wav,643.603,643.923,background
S01_U04.CH4.wav,643.923,650.323,foreground
S01_U04.CH4.wav,650.323,650.503,background
S01_U04.CH4.wav,650.503,651.363,foreground
S01_U04.CH4.wav,651.363,651.383,background
S01_U04.CH4.wav,651.383,651.393,foreground
S01_U04.CH4.wav,651.393,651.423,background
S01_U04.CH4.wav,651.423,653.913,foreground
S01_U04.CH4.wav,653.913,653.973,background
S01_U04.CH4.wav,653.973,661.063,foreground
S01_U04.CH4.wav,661.063,661.333,background
S01_U04.CH4.wav,661.333,663.723,foreground
S01_U04.CH4.wav,663.723,664.253,background
S01_U04.CH4.wav,664.253,666.603,foreground
S01_U04.CH4.wav,666.603,667.133,background
S01_U04.CH4.wav,667.133,667.613,foreground
S01_U04.CH4.wav,667.613,668.823,background
S01_U04.CH4.wav,668.823,669.423,foreground
S01_U04.CH4.wav,669.423,669.543,background
S01_U04.CH4.wav,669.543,669.893,foreground
S01_U04.CH4.wav,669.893,669.913,background
S01_U04.CH4.wav,669.913,670.123,foreground
S01_U04.CH4.wav,670.123,670.133,background
S01_U04.CH4.wav,670.133,670.423,foreground
S01_U04.CH4.wav,670.423,671.103,background
S01_U04.CH4.wav,671.103,673.763,foreground
S01_U04.CH4.wav,673.763,674.473,background
S01_U04.CH4.wav,674.473,674.523,foreground
S01_U04.CH4.wav,674.523,675.573,background
S01_U04.CH4.wav,675.573,676.123,foreground
S01_U04.CH4.wav,676.123,676.263,background
S01_U04.CH4.wav,676.263,676.293,foreground
S01_U04.CH4.wav,676.293,676.303,background
S01_U04.CH4.wav,676.303,676.383,foreground
S01_U04.CH4.wav,676.383,676.903,background
S01_U04.CH4.wav,676.903,679.693,foreground
S01_U04.CH4.wav,679.693,679.873,background
S01_U04.CH4.wav,679.873,679.943,foreground
S01_U04.CH4.wav,679.943,680.253,background
S01_U04.CH4.wav,680.253,681.943,foreground
S01_U04.CH4.wav,681.943,682.013,background
S01_U04.CH4.wav,682.013,682.023,foreground
S01_U04.CH4.wav,682.023,682.033,background
S01_U04.CH4.wav,682.033,682.843,foreground
S01_U04.CH4.wav,682.843,683.653,background
S01_U04.CH4.wav,683.653,691.153,foreground
S01_U04.CH4.wav,691.153,691.833,background
S01_U04.CH4.wav,691.833,693.363,foreground
S01_U04.CH4.wav,693.363,693.633,background
S01_U04.CH4.wav,693.633,693.723,foreground
S01_U04.CH4.wav,693.723,695.503,background
S01_U04.CH4.wav,695.503,696.173,foreground
S01_U04.CH4.wav,696.173,697.293,background
S01_U04.CH4.wav,697.293,697.373,foreground
S01_U04.CH4.wav,697.373,698.503,background
S01_U04.CH4.wav,698.503,699.083,foreground
S01_U04.CH4.wav,699.083,699.623,background
S01_U04.CH4.wav,699.623,702.093,foreground
S01_U04.CH4.wav,702.093,704.223,background
S01_U04.CH4.wav,704.223,706.893,foreground
S01_U04.CH4.wav,706.893,708.013,background
S01_U04.CH4.wav,708.013,713.913,foreground
S01_U04.CH4.wav,713.913,714.523,background
S01_U04.CH4.wav,714.523,715.923,foreground
S01_U04.CH4.wav,715.923,715.943,background
S01_U04.CH4.wav,715.943,719.363,foreground
S01_U04.CH4.wav,719.363,719.403,background
S01_U04.CH4.wav,719.403,719.423,foreground
S01_U04.CH4.wav,719.423,719.613,background
S01_U04.CH4.wav,719.613,721.333,foreground
S01_U04.CH4.wav,721.333,721.823,background
S01_U04.CH4.wav,721.823,723.053,foreground
S01_U04.CH4.wav,723.053,723.313,background
S01_U04.CH4.wav,723.313,725.263,foreground
S01_U04.CH4.wav,725.263,725.493,background
S01_U04.CH4.wav,725.493,726.083,foreground
S01_U04.CH4.wav,726.083,726.563,background
S01_U04.CH4.wav,726.563,727.463,foreground
S01_U04.CH4.wav,727.463,727.953,background
S01_U04.CH4.wav,727.953,733.363,foreground
S01_U04.CH4.wav,733.363,733.373,background
S01_U04.CH4.wav,733.373,733.383,foreground
S01_U04.CH4.wav,733.383,733.393,background
S01_U04.CH4.wav,733.393,733.433,foreground
S01_U04.CH4.wav,733.433,734.473,background
S01_U04.CH4.wav,734.473,735.983,foreground
S01_U04.CH4.wav,735.983,736.103,background
S01_U04.CH4.wav,736.103,736.123,foreground
S01_U04.CH4.wav,736.123,736.133,background
S01_U04.CH4.wav,736.133,736.143,foreground
S01_U04.CH4.wav,736.143,736.183,background
S01_U04.CH4.wav,736.183,736.203,foreground
S01_U04.CH4.wav,736.203,736.463,background
S01_U04.CH4.wav,736.463,736.473,foreground
S01_U04.CH4.wav,736.473,736.493,background
S01_U04.CH4.wav,736.493,736.643,foreground
S01_U04.CH4.wav,736.643,736.663,background
S01_U04.CH4.wav,736.663,737.803,foreground
S01_U04.CH4.wav,737.803,738.493,background
S01_U04.CH4.wav,738.493,739.173,foreground
S01_U04.CH4.wav,739.173,740.003,background
S01_U04.CH4.wav,740.003,740.023,foreground
S01_U04.CH4.wav,740.023,740.033,background
S01_U04.CH4.wav,740.033,741.093,foreground
S01_U04.CH4.wav,741.093,741.463,background
S01_U04.CH4.wav,741.463,741.793,foreground
S01_U04.CH4.wav,741.793,742.063,background
S01_U04.CH4.wav,742.063,744.083,foreground
S01_U04.CH4.wav,744.083,744.123,background
S01_U04.CH4.wav,744.123,750.163,foreground
S01_U04.CH4.wav,750.163,751.033,background
S01_U04.CH4.wav,751.033,752.553,foreground
S01_U04.CH4.wav,752.553,752.693,background
S01_U04.CH4.wav,752.693,754.823,foreground
S01_U04.CH4.wav,754.823,755.113,background
S01_U04.CH4.wav,755.113,760.903,foreground
S01_U04.CH4.wav,760.903,760.993,background
S01_U04.CH4.wav,760.993,764.323,foreground
S01_U04.CH4.wav,764.323,764.883,background
S01_U04.CH4.wav,764.883,775.093,foreground
S01_U04.CH4.wav,775.093,775.333,background
S01_U04.CH4.wav,775.333,778.053,foreground
S01_U04.CH4.wav,778.053,778.233,background
S01_U04.CH4.wav,778.233,780.023,foreground
S01_U04.CH4.wav,780.023,780.283,background
S01_U04.CH4.wav,780.283,784.353,foreground
S01_U04.CH4.wav,784.353,784.403,background
S01_U04.CH4.wav,784.403,784.533,foreground
S01_U04.CH4.wav,784.533,785.143,background
S01_U04.CH4.wav,785.143,786.783,foreground
S01_U04.CH4.wav,786.783,786.813,background
S01_U04.CH4.wav,786.813,786.823,foreground
S01_U04.CH4.wav,786.823,787.473,background
S01_U04.CH4.wav,787.473,788.163,foreground
S01_U04.CH4.wav,788.163,788.353,background
S01_U04.CH4.wav,788.353,789.093,foreground
S01_U04.CH4.wav,789.093,789.263,background
S01_U04.CH4.wav,789.263,789.273,foreground
S01_U04.CH4.wav,789.273,789.303,background
S01_U04.CH4.wav,789.303,789.693,foreground
S01_U04.CH4.wav,789.693,790.383,background
S01_U04.CH4.wav,790.383,790.733,foreground
S01_U04.CH4.wav,790.733,791.333,background
S01_U04.CH4.wav,791.333,791.623,foreground
S01_U04.CH4.wav,791.623,794.643,background
S01_U04.CH4.wav,794.643,794.653,foreground
S01_U04.CH4.wav,794.653,794.703,background
S01_U04.CH4.wav,794.703,794.733,foreground
S01_U04.CH4.wav,794.733,796.303,background
S01_U04.CH4.wav,796.303,796.873,foreground
S01_U04.CH4.wav,796.873,796.893,background
S01_U04.CH4.wav,796.893,796.903,foreground
S01_U04.CH4.wav,796.903,796.923,background
S01_U04.CH4.wav,796.923,797.923,foreground
S01_U04.CH4.wav,797.923,798.043,background
S01_U04.CH4.wav,798.043,798.713,foreground
S01_U04.CH4.wav,798.713,798.803,background
S01_U04.CH4.wav,798.803,799.173,foreground
S01_U04.CH4.wav,799.173,799.223,background
S01_U04.CH4.wav,799.223,799.363,foreground
S01_U04.CH4.wav,799.363,799.403,background
S01_U04.CH4.wav,799.403,800.513,foreground
S01_U04.CH4.wav,800.513,802.223,background
S01_U04.CH4.wav,802.223,802.523,foreground
S01_U04.CH4.wav,802.523,804.003,background
S01_U04.CH4.wav,804.003,804.293,foreground
S01_U04.CH4.wav,804.293,804.433,background
S01_U04.CH4.wav,804.433,805.313,foreground
S01_U04.CH4.wav,805.313,806.083,background
S01_U04.CH4.wav,806.083,806.203,foreground
S01_U04.CH4.wav,806.203,808.653,background
S01_U04.CH4.wav,808.653,809.203,foreground
S01_U04.CH4.wav,809.203,809.813,background
S01_U04.CH4.wav,809.813,811.053,foreground
S01_U04.CH4.wav,811.053,811.433,background
S01_U04.CH4.wav,811.433,813.463,foreground
S01_U04.CH4.wav,813.463,814.063,background
S01_U04.CH4.wav,814.063,814.853,foreground
S01_U04.CH4.wav,814.853,814.923,background
S01_U04.CH4.wav,814.923,815.183,foreground
S01_U04.CH4.wav,815.183,816.493,background
S01_U04.CH4.wav,816.493,817.933,foreground
S01_U04.CH4.wav,817.933,818.283,background
S01_U04.CH4.wav,818.283,819.913,foreground
S01_U04.CH4.wav,819.913,820.023,background
S01_U04.CH4.wav,820.023,820.073,foreground
S01_U04.CH4.wav,820.073,820.273,background
S01_U04.CH4.wav,820.273,822.683,foreground
S01_U04.CH4.wav,822.683,822.783,background
S01_U04.CH4.wav,822.783,826.203,foreground
S01_U04.CH4.wav,826.203,826.543,background
S01_U04.CH4.wav,826.543,834.213,foreground
S01_U04.CH4.wav,834.213,834.223,background
S01_U04.CH4.wav,834.223,834.233,foreground
S01_U04.CH4.wav,834.233,835.283,background
S01_U04.CH4.wav,835.283,839.823,foreground
S01_U04.CH4.wav,839.823,840.593,background
S01_U04.CH4.wav,840.593,841.273,foreground
S01_U04.CH4.wav,841.273,842.293,background
S01_U04.CH4.wav,842.293,843.163,foreground
S01_U04.CH4.wav,843.163,844.013,background
S01_U04.CH4.wav,844.013,845.933,foreground
S01_U04.CH4.wav,845.933,846.023,background
S01_U04.CH4.wav,846.023,846.103,foreground
S01_U04.CH4.wav,846.103,847.953,background
S01_U04.CH4.wav,847.953,847.993,foreground
S01_U04.CH4.wav,847.993,848.863,background
S01_U04.CH4.wav,848.863,849.073,foreground
S01_U04.CH4.wav,849.073,849.083,background
S01_U04.CH4.wav,849.083,849.113,foreground
S01_U04.CH4.wav,849.113,851.313,background
S01_U04.CH4.wav,851.313,851.463,foreground
S01_U04.CH4.wav,851.463,853.593,background
S01_U04.CH4.wav,853.593,854.033,foreground
S01_U04.CH4.wav,854.033,855.373,background
S01_U04.CH4.wav,855.373,855.843,foreground
S01_U04.CH4.wav,855.843,856.093,background
S01_U04.CH4.wav,856.093,857.353,foreground
S01_U04.CH4.wav,857.353,857.363,background
S01_U04.CH4.wav,857.363,857.473,foreground
S01_U04.CH4.wav,857.473,858.953,background
S01_U04.CH4.wav,858.953,858.973,foreground
S01_U04.CH4.wav,858.973,858.993,background
S01_U04.CH4.wav,858.993,859.383,foreground
S01_U04.CH4.wav,859.383,859.563,background
S01_U04.CH4.wav,859.563,861.343,foreground
S01_U04.CH4.wav,861.343,862.443,background
S01_U04.CH4.wav,862.443,864.803,foreground
S01_U04.CH4.wav,864.803,866.503,background
S01_U04.CH4.wav,866.503,867.193,foreground
S01_U04.CH4.wav,867.193,867.413,background
S01_U04.CH4.wav,867.413,867.623,foreground
S01_U04.CH4.wav,867.623,868.283,background
S01_U04.CH4.wav,868.283,869.403,foreground
S01_U04.CH4.wav,869.403,869.773,background
S01_U04.CH4.wav,869.773,877.873,foreground
S01_U04.CH4.wav,877.873,878.453,background
S01_U04.CH4.wav,878.453,878.913,foreground
S01_U04.CH4.wav,878.913,879.113,background
S01_U04.CH4.wav,879.113,881.433,foreground
S01_U04.CH4.wav,881.433,882.343,background
S01_U04.CH4.wav,882.343,885.293,foreground
S01_U04.CH4.wav,885.293,885.683,background
S01_U04.CH4.wav,885.683,885.953,foreground
S01_U04.CH4.wav,885.953,886.683,background
S01_U04.CH4.wav,886.683,888.873,foreground
S01_U04.CH4.wav,888.873,889.253,background
S01_U04.CH4.wav,889.253,890.043,foreground
S01_U04.CH4.wav,890.043,890.083,background
S01_U04.CH4.wav,890.083,890.133,foreground
S01_U04.CH4.wav,890.133,890.163,background
S01_U04.CH4.wav,890.163,890.243,foreground
S01_U04.CH4.wav,890.243,890.273,background
S01_U04.CH4.wav,890.273,890.373,foreground
S01_U04.CH4.wav,890.373,890.383,background
S01_U04.CH4.wav,890.383,890.453,foreground
S01_U04.CH4.wav,890.453,890.773,background
S01_U04.CH4.wav,890.773,890.783,foreground
S01_U04.CH4.wav,890.783,890.803,background
S01_U04.CH4.wav,890.803,891.543,foreground
S01_U04.CH4.wav,891.543,892.213,background
S01_U04.CH4.wav,892.213,892.483,foreground
S01_U04.CH4.wav,892.483,892.913,background
S01_U04.CH4.wav,892.913,898.773,foreground
S01_U04.CH4.wav,898.773,899.313,background
S01_U04.CH4.wav,899.313,901.463,foreground
S01_U04.CH4.wav,901.463,901.983,background
S01_U04.CH4.wav,901.983,913.753,foreground
S01_U04.CH4.wav,913.753,913.763,background
S01_U04.CH4.wav,913.763,915.773,foreground
S01_U04.CH4.wav,915.773,915.913,background
S01_U04.CH4.wav,915.913,919.763,foreground
S01_U04.CH4.wav,919.763,919.783,background
S01_U04.CH4.wav,919.783,919.813,foreground
S01_U04.CH4.wav,919.813,920.093,background
S01_U04.CH4.wav,920.093,920.173,foreground
S01_U04.CH4.wav,920.173,920.253,background
S01_U04.CH4.wav,920.253,920.913,foreground
S01_U04.CH4.wav,920.913,921.563,background
S01_U04.CH4.wav,921.563,921.743,foreground
S01_U04.CH4.wav,921.743,921.973,background
S01_U04.CH4.wav,921.973,922.053,foreground
S01_U04.CH4.wav,922.053,922.203,background
S01_U04.CH4.wav,922.203,923.103,foreground
S01_U04.CH4.wav,923.103,923.563,background
S01_U04.CH4.wav,923.563,924.003,foreground
S01_U04.CH4.wav,924.003,924.133,background
S01_U04.CH4.wav,924.133,924.163,foreground
S01_U04.CH4.wav,924.163,924.253,background
S01_U04.CH4.wav,924.253,924.603,foreground
S01_U04.CH4.wav,924.603,925.113,background
S01_U04.CH4.wav,925.113,925.333,foreground
S01_U04.CH4.wav,925.333,926.093,background
S01_U04.CH4.wav,926.093,927.123,foreground
S01_U04.CH4.wav,927.123,927.903,background
S01_U04.CH4.wav,927.903,930.653,foreground
S01_U04.CH4.wav,930.653,931.743,background
S01_U04.CH4.wav,931.743,932.623,foreground
S01_U04.CH4.wav,932.623,932.653,background
S01_U04.CH4.wav,932.653,932.663,foreground
S01_U04.CH4.wav,932.663,932.703,background
S01_U04.CH4.wav,932.703,932.713,foreground
S01_U04.CH4.wav,932.713,932.723,background
S01_U04.CH4.wav,932.723,932.733,foreground
S01_U04.CH4.wav,932.733,932.743,background
S01_U04.CH4.wav,932.743,932.773,foreground
S01_U04.CH4.wav,932.773,932.783,background
S01_U04.CH4.wav,932.783,932.843,foreground
S01_U04.CH4.wav,932.843,933.133,background
S01_U04.CH4.wav,933.133,933.153,foreground
S01_U04.CH4.wav,933.153,933.183,background
S01_U04.CH4.wav,933.183,933.713,foreground
S01_U04.CH4.wav,933.713,934.313,background
S01_U04.CH4.wav,934.313,934.863,foreground
S01_U04.CH4.wav,934.863,935.803,background
S01_U04.CH4.wav,935.803,935.853,foreground
S01_U04.CH4.wav,935.853,935.953,background
S01_U04.CH4.wav,935.953,936.793,foreground
S01_U04.CH4.wav,936.793,936.803,background
S01_U04.CH4.wav,936.803,936.813,foreground
S01_U04.CH4.wav,936.813,937.073,background
S01_U04.CH4.wav,937.073,937.103,foreground
S01_U04.CH4.wav,937.103,937.143,background
S01_U04.CH4.wav,937.143,937.693,foreground
S01_U04.CH4.wav,937.693,937.973,background
S01_U04.CH4.wav,937.973,939.693,foreground
S01_U04.CH4.wav,939.693,939.733,background
S01_U04.CH4.wav,939.733,939.863,foreground
S01_U04.CH4.wav,939.863,940.223,background
S01_U04.CH4.wav,940.223,940.253,foreground
S01_U04.CH4.wav,940.253,940.783,background
S01_U04.CH4.wav,940.783,941.523,foreground
S01_U04.CH4.wav,941.523,941.563,background
S01_U04.CH4.wav,941.563,941.573,foreground
S01_U04.CH4.wav,941.573,941.613,background
S01_U04.CH4.wav,941.613,941.633,foreground
S01_U04.CH4.wav,941.633,941.943,background
S01_U04.CH4.wav,941.943,944.853,foreground
S01_U04.CH4.wav,944.853,946.513,background
S01_U04.CH4.wav,946.513,947.223,foreground
S01_U04.CH4.wav,947.223,948.093,background
S01_U04.CH4.wav,948.093,948.283,foreground
S01_U04.CH4.wav,948.283,950.553,background
S01_U04.CH4.wav,950.553,951.123,foreground
S01_U04.CH4.wav,951.123,952.463,background
S01_U04.CH4.wav,952.463,952.833,foreground
S01_U04.CH4.wav,952.833,954.503,background
S01_U04.CH4.wav,954.503,956.113,foreground
S01_U04.CH4.wav,956.113,956.313,background
S01_U04.CH4.wav,956.313,958.013,foreground
S01_U04.CH4.wav,958.013,958.023,background
S01_U04.CH4.wav,958.023,958.063,foreground
S01_U04.CH4.wav,958.063,958.193,background
S01_U04.CH4.wav,958.193,961.833,foreground
S01_U04.CH4.wav,961.833,962.183,background
S01_U04.CH4.wav,962.183,963.003,foreground
S01_U04.CH4.wav,963.003,963.363,background
S01_U04.CH4.wav,963.363,963.703,foreground
S01_U04.CH4.wav,963.703,964.103,background
S01_U04.CH4.wav,964.103,964.173,foreground
S01_U04.CH4.wav,964.173,964.223,background
S01_U04.CH4.wav,964.223,964.523,foreground
S01_U04.CH4.wav,964.523,965.603,background
S01_U04.CH4.wav,965.603,965.733,foreground
S01_U04.CH4.wav,965.733,965.823,background
S01_U04.CH4.wav,965.823,966.363,foreground
S01_U04.CH4.wav,966.363,967.823,background
S01_U04.CH4.wav,967.823,968.743,foreground
S01_U04.CH4.wav,968.743,970.253,background
S01_U04.CH4.wav,970.253,970.653,foreground
S01_U04.CH4.wav,970.653,973.383,background
S01_U04.CH4.wav,973.383,979.073,foreground
S01_U04.CH4.wav,979.073,979.773,background
S01_U04.CH4.wav,979.773,980.963,foreground
S01_U04.CH4.wav,980.963,981.903,background
S01_U04.CH4.wav,981.903,981.913,foreground
S01_U04.CH4.wav,981.913,981.923,background
S01_U04.CH4.wav,981.923,981.953,foreground
S01_U04.CH4.wav,981.953,981.983,background
S01_U04.CH4.wav,981.983,982.003,foreground
S01_U04.CH4.wav,982.003,982.113,background
S01_U04.CH4.wav,982.113,983.203,foreground
S01_U04.CH4.wav,983.203,983.253,background
S01_U04.CH4.wav,983.253,984.863,foreground
S01_U04.CH4.wav,984.863,985.303,background
S01_U04.CH4.wav,985.303,985.813,foreground
S01_U04.CH4.wav,985.813,986.483,background
S01_U04.CH4.wav,986.483,988.273,foreground
S01_U04.CH4.wav,988.273,989.213,background
S01_U04.CH4.wav,989.213,989.243,foreground
S01_U04.CH4.wav,989.243,990.103,background
S01_U04.CH4.wav,990.103,990.193,foreground
S01_U04.CH4.wav,990.193,990.203,background
S01_U04.CH4.wav,990.203,990.223,foreground
S01_U04.CH4.wav,990.223,990.233,background
S01_U04.CH4.wav,990.233,990.723,foreground
S01_U04.CH4.wav,990.723,990.733,background
S01_U04.CH4.wav,990.733,990.743,foreground
S01_U04.CH4.wav,990.743,992.143,background
S01_U04.CH4.wav,992.143,992.603,foreground
S01_U04.CH4.wav,992.603,992.613,background
S01_U04.CH4.wav,992.613,992.623,foreground
S01_U04.CH4.wav,992.623,993.093,background
S01_U04.CH4.wav,993.093,993.363,foreground
S01_U04.CH4.wav,993.363,994.423,background
S01_U04.CH4.wav,994.423,994.533,foreground
S01_U04.CH4.wav,994.533,994.553,background
S01_U04.CH4.wav,994.553,994.563,foreground
S01_U04.CH4.wav,994.563,994.573,background
S01_U04.CH4.wav,994.573,994.593,foreground
S01_U04.CH4.wav,994.593,994.603,background
S01_U04.CH4.wav,994.603,994.613,foreground
S01_U04.CH4.wav,994.613,994.733,background
S01_U04.CH4.wav,994.733,996.123,foreground
S01_U04.CH4.wav,996.123,996.153,background
S01_U04.CH4.wav,996.153,996.213,foreground
S01_U04.CH4.wav,996.213,996.223,background
S01_U04.CH4.wav,996.223,996.233,foreground
S01_U04.CH4.wav,996.233,996.873,background
S01_U04.CH4.wav,996.873,997.983,foreground
S01_U04.CH4.wav,997.983,998.023,background
S01_U04.CH4.wav,998.023,1002.783,foreground
S01_U04.CH4.wav,1002.783,1003.563,background
S01_U04.CH4.wav,1003.563,1004.143,foreground
S01_U04.CH4.wav,1004.143,1004.173,background
S01_U04.CH4.wav,1004.173,1004.243,foreground
S01_U04.CH4.wav,1004.243,1004.473,background
S01_U04.CH4.wav,1004.473,1004.983,foreground
S01_U04.CH4.wav,1004.983,1005.183,background
S01_U04.CH4.wav,1005.183,1006.193,foreground
S01_U04.CH4.wav,1006.193,1006.863,background
S01_U04.CH4.wav,1006.863,1007.993,foreground
S01_U04.CH4.wav,1007.993,1008.003,background
S01_U04.CH4.wav,1008.003,1008.633,foreground
S01_U04.CH4.wav,1008.633,1008.863,background
S01_U04.CH4.wav,1008.863,1016.133,foreground
S01_U04.CH4.wav,1016.133,1016.763,background
