Audiofile,start,end,class
S01_U04.CH4.wav,498.692,500.413,background
S01_U04.CH4.wav,500.413,500.822,foreground
S01_U04.CH4.wav,500.822,501.243,background
S01_U04.CH4.wav,501.243,503.502,foreground
S01_U04.CH4.wav,503.502,507.483,background
S01_U04.CH4.wav,507.483,508.543,foreground
S01_U04.CH4.wav,508.543,508.863,background
S01_U04.CH4.wav,508.863,509.812,foreground
S01_U04.CH4.wav,509.812,510.223,background
S01_U04.CH4.wav,510.223,510.923,foreground
S01_U04.CH4.wav,510.923,511.462,background
S01_U04.CH4.wav,511.462,511.683,foreground
S01_U04.CH4.wav,511.683,511.723,background
S01_U04.CH4.wav,511.723,511.772,foreground
S01_U04.CH4.wav,511.772,512.553,background
S01_U04.CH4.wav,512.553,513.073,foreground
S01_U04.CH4.wav,513.073,513.393,background
S01_U04.CH4.wav,513.393,513.493,foreground
S01_U04.CH4.wav,513.493,513.663,background
S01_U04.CH4.wav,513.663,514.543,foreground
S01_U04.CH4.wav,514.543,514.603,background
S01_U04.CH4.wav,514.603,515.273,foreground
S01_U04.CH4.wav,515.273,515.403,background
S01_U04.CH4.wav,515.403,515.543,foreground
S01_U04.CH4.wav,515.543,515.943,background
S01_U04.CH4.wav,515.943,516.143,foreground
S01_U04.CH4.wav,516.143,516.163,background
S01_U04.CH4.wav,516.163,516.173,foreground
S01_U04.CH4.wav,516.173,518.473,background
S01_U04.CH4.wav,518.473,518.553,foreground
S01_U04.CH4.wav,518.553,518.573,background
S01_U04.CH4.wav,518.573,518.593,foreground
S01_U04.CH4.wav,518.593,518.663,background
S01_U04.CH4.wav,518.663,518.763,foreground
S01_U04.CH4.wav,518.763,518.893,background
S01_U04.CH4.wav,518.893,519.223,foreground
S01_U04.CH4.wav,519.223,519.243,background
S01_U04.CH4.wav,519.243,519.253,foreground
S01_U04.CH4.wav,519.253,519.283,background
S01_U04.CH4.wav,519.283,519.333,foreground
S01_U04.CH4.wav,519.333,519.623,background
S01_U04.CH4.wav,519.623,519.963,foreground
S01_U04.CH4.wav,519.963,520.493,background
S01_U04.CH4.wav,520.493,521.812,foreground
S01_U04.CH4.wav,521.812,522.493,background
S01_U04.CH4.wav,522.493,523.163,foreground
S01_U04.CH4.wav,523.163,523.173,background
S01_U04.CH4.wav,523.173,526.253,foreground
S01_U04.CH4.wav,526.253,526.263,background
S01_U04.CH4.wav,526.263,526.383,foreground
S01_U04.CH4.wav,526.383,526.573,background
S01_U04.CH4.wav,526.573,526.583,foreground
S01_U04.CH4.wav,526.583,526.623,background
S01_U04.CH4.wav,526.623,526.643,foreground
S01_U04.CH4.wav,526.643,526.693,background
S01_U04.CH4.wav,526.693,526.793,foreground
S01_U04.CH4.wav,526.793,527.503,background
S01_U04.CH4.wav,527.503,528.013,foreground
S01_U04.CH4.wav,528.013,528.823,background
S01_U04.CH4.wav,528.823,530.083,foreground
S01_U04.CH4.wav,530.083,530.673,background
S01_U04.CH4.wav,530.673,530.723,foreground
S01_U04.CH4.wav,530.723,532.103,background
S01_U04.CH4.wav,532.103,532.533,foreground
S01_U04.CH4.wav,532.533,533.783,background
S01_U04.CH4.wav,533.783,534.143,foreground
S01_U04.CH4.wav,534.143,537.303,background
S01_U04.CH4.wav,537.303,537.823,foreground
S01_U04.CH4.wav,537.823,537.893,background
S01_U04.CH4.wav,537.893,537.933,foreground
S01_U04.CH4.wav,537.933,539.693,background
S01_U04.CH4.wav,539.693,540.273,foreground
S01_U04.CH4.wav,540.273,541.533,background
S01_U04.CH4.wav,541.533,542.812,foreground
S01_U04.CH4.wav,542.812,543.203,background
S01_U04.CH4.wav,543.203,544.293,foreground
S01_U04.CH4.wav,544.293,544.493,background
S01_U04.CH4.wav,544.493,545.323,foreground
S01_U04.CH4.wav,545.323,545.423,background
S01_U04.CH4.wav,545.423,545.433,foreground
S01_U04.CH4.wav,545.433,547.433,background
S01_U04.CH4.wav,547.433,548.063,foreground
S01_U04.CH4.wav,548.063,548.143,background
S01_U04.CH4.wav,548.143,548.493,foreground
S01_U04.CH4.wav,548.493,548.973,background
S01_U04.CH4.wav,548.973,549.633,foreground
S01_U04.CH4.wav,549.633,550.923,background
S01_U04.CH4.wav,550.923,551.033,foreground
S01_U04.CH4.wav,551.033,551.063,background
S01_U04.CH4.wav,551.063,551.463,foreground
S01_U04.CH4.wav,551.463,551.473,background
S01_U04.CH4.wav,551.473,553.053,foreground
S01_U04.CH4.wav,553.053,553.173,background
S01_U04.CH4.wav,553.173,553.793,foreground
S01_U04.CH4.wav,553.793,557.313,background
S01_U04.CH4.wav,557.313,557.323,foreground
S01_U04.CH4.wav,557.323,557.343,background
S01_U04.CH4.wav,557.343,558.343,foreground
S01_U04.CH4.wav,558.343,558.373,background
S01_U04.CH4.wav,558.373,558.413,foreground
S01_U04.CH4.wav,558.413,558.423,background
S01_U04.CH4.wav,558.423,558.433,foreground
S01_U04.CH4.wav,558.433,558.443,background
S01_U04.CH4.wav,558.443,559.013,foreground
S01_U04.CH4.wav,559.013,559.723,background
S01_U04.CH4.wav,559.723,560.843,foreground
S01_U04.CH4.wav,560.843,560.863,background
S01_U04.CH4.wav,560.863,561.063,foreground
S01_U04.CH4.wav,561.063,562.103,background
S01_U04.CH4.wav,562.103,562.133,foreground
S01_U04.CH4.wav,562.133,562.143,background
S01_U04.CH4.wav,562.143,564.723,foreground
S01_U04.CH4.wav,564.723,565.003,background
S01_U04.CH4.wav,565.003,565.223,foreground
S01_U04.CH4.wav,565.223,565.283,background
S01_U04.CH4.wav,565.283,565.303,foreground
S01_U04.CH4.wav,565.303,566.083,background
S01_U04.CH4.wav,566.083,566.653,foreground
S01_U04.CH4.wav,566.653,566.733,background
S01_U04.CH4.wav,566.733,566.843,foreground
S01_U04.CH4.wav,566.843,566.953,background
S01_U04.CH4.wav,566.953,567.013,foreground
S01_U04.CH4.wav,567.013,567.613,background
S01_U04.CH4.wav,567.613,568.733,foreground
S01_U04.CH4.wav,568.733,569.583,background
S01_U04.CH4.wav,569.583,570.073,foreground
S01_U04.CH4.wav,570.073,570.893,background
S01_U04.CH4.wav,570.893,571.963,foreground
S01_U04.CH4.wav,571.963,573.533,background
S01_U04.CH4.wav,573.533,574.653,foreground
S01_U04.CH4.wav,574.653,574.933,background
S01_U04.CH4.wav,574.933,574.963,foreground
S01_U04.CH4.wav,574.963,575.573,background
S01_U04.CH4.wav,575.573,576.353,foreground
S01_U04.CH4.wav,576.353,576.683,background
S01_U04.CH4.wav,576.683,577.383,foreground
S01_U04.CH4.wav,577.383,577.853,background
S01_U04.CH4.wav,577.853,578.173,foreground
S01_U04.CH4.wav,578.173,578.483,background
S01_U04.CH4.wav,578.483,579.073,foreground
S01_U04.CH4.wav,579.073,579.083,background
S01_U04.CH4.wav,579.083,579.113,foreground
S01_U04.CH4.wav,579.113,579.523,background
S01_U04.CH4.wav,579.523,579.733,foreground
S01_U04.CH4.wav,579.733,580.123,background
S01_U04.CH4.wav,580.123,581.933,foreground
S01_U04.CH4.wav,581.933,581.973,background
S01_U04.CH4.wav,581.973,582.253,foreground
S01_U04.CH4.wav,582.253,582.263,background
S01_U04.CH4.wav,582.263,582.563,foreground
S01_U04.CH4.wav,582.563,582.673,background
S01_U04.CH4.wav,582.673,584.063,foreground
S01_U04.CH4.wav,584.063,584.083,background
S01_U04.CH4.wav,584.083,584.553,foreground
S01_U04.CH4.wav,584.553,586.953,background
S01_U04.CH4.wav,586.953,587.413,foreground
S01_U04.CH4.wav,587.413,589.823,background
S01_U04.CH4.wav,589.823,590.073,foreground
S01_U04.CH4.wav,590.073,590.103,background
S01_U04.CH4.wav,590.103,590.233,foreground
S01_U04.CH4.wav,590.233,590.953,background
S01_U04.CH4.wav,590.953,590.963,foreground
S01_U04.CH4.wav,590.963,590.993,background
S01_U04.CH4.wav,590.993,591.013,foreground
S01_U04.CH4.wav,591.013,591.603,background
S01_U04.CH4.wav,591.603,592.483,foreground
S01_U04.CH4.wav,592.483,592.633,background
S01_U04.CH4.wav,592.633,592.653,foreground
S01_U04.CH4.wav,592.653,592.933,background
S01_U04.CH4.wav,592.933,593.493,foreground
S01_U04.CH4.wav,593.493,593.693,background
S01_U04.CH4.wav,593.693,594.683,foreground
S01_U04.CH4.wav,594.683,595.193,background
S01_U04.CH4.wav,595.193,596.263,foreground
S01_U04.CH4.wav,596.263,597.173,background
S01_U04.CH4.wav,597.173,597.193,foreground
S01_U04.CH4.wav,597.193,597.203,background
S01_U04.CH4.wav,597.203,597.273,foreground
S01_U04.CH4.wav,597.273,597.303,background
S01_U04.CH4.wav,597.303,597.323,foreground
S01_U04.CH4.wav,597.323,597.453,background
S01_U04.CH4.wav,597.453,597.503,foreground
S01_U04.CH4.wav,597.503,598.413,background
S01_U04.CH4.wav,598.413,599.123,foreground
S01_U04.CH4.wav,599.123,600.853,background
S01_U04.CH4.wav,600.853,600.943,foreground
S01_U04.CH4.wav,600.943,601.483,background
S01_U04.CH4.wav,601.483,603.953,foreground
S01_U04.CH4.wav,603.953,605.293,background
S01_U04.CH4.wav,605.293,610.233,foreground
S01_U04.CH4.wav,610.233,611.153,background
S01_U04.CH4.wav,611.153,612.073,foreground
S01_U04.CH4.wav,612.073,612.703,background
S01_U04.CH4.wav,612.703,615.043,foreground
S01_U04.CH4.wav,615.043,615.423,background
S01_U04.CH4.wav,615.423,619.363,foreground
S01_U04.CH4.wav,619.363,619.553,background
S01_U04.CH4.wav,619.553,622.683,foreground
S01_U04.CH4.wav,622.683,623.313,background
S01_U04.CH4.wav,623.313,624.193,foreground
S01_U04.CH4.wav,624.193,624.213,background
S01_U04.CH4.wav,624.213,624.243,foreground
S01_U04.CH4.wav,624.243,624.373,background
S01_U04.CH4.wav,624.373,625.283,foreground
S01_U04.CH4.wav,625.283,625.293,background
S01_U04.CH4.wav,625.293,625.313,foreground
S01_U04.CH4.wav,625.313,625.783,background
S01_U04.CH4.wav,625.783,626.393,foreground
S01_U04.CH4.wav,626.393,626.903,background
S01_U04.CH4.wav,626.903,628.453,foreground
S01_U04.CH4.wav,628.453,628.813,background
S01_U04.CH4.wav,628.813,629.993,foreground
S01_U04.CH4.wav,629.993,632.133,background
S01_U04.CH4.wav,632.133,633.623,foreground
S01_U04.CH4.wav,633.623,634.333,background
S01_U04.CH4.wav,634.333,634.343,foreground
S01_U04.CH4.wav,634.343,634.353,background
S01_U04.CH4.wav,634.353,634.973,foreground
S01_U04.CH4.wav,634.973,636.553,background
S01_U04.CH4.wav,636.553,637.403,foreground
S01_U04.CH4.wav,637.403,637.923,background
S01_U04.CH4.wav,637.923,637.943,foreground
S01_U04.CH4.wav,637.943,639.123,background
S01_U04.CH4.wav,639.123,639.693,foreground
S01_U04.CH4.wav,639.693,642.363,background
S01_U04.CH4.wav,642.363,643.903,foreground
S01_U04.CH4.wav,643.903,643.923,background
S01_U04.CH4.wav,643.923,646.463,foreground
S01_U04.CH4.wav,646.463,646.943,background
S01_U04.CH4.wav,646.943,646.953,foreground
S01_U04.CH4.wav,646.953,647.033,background
S01_U04.CH4.wav,647.033,647.083,foreground
S01_U04.CH4.wav,647.083,647.613,background
S01_U04.CH4.wav,647.613,650.293,foreground
S01_U04.CH4.wav,650.293,650.493,background
S01_U04.CH4.wav,650.493,654.983,foreground
S01_U04.CH4.wav,654.983,655.223,background
S01_U04.CH4.wav,655.223,655.283,foreground
S01_U04.CH4.wav,655.283,655.293,background
S01_U04.CH4.wav,655.293,657.533,foreground
S01_U04.CH4.wav,657.533,658.193,background
S01_U04.CH4.wav,658.193,660.973,foreground
S01_U04.CH4.wav,660.973,661.393,background
S01_U04.CH4.wav,661.393,662.573,foreground
S01_U04.CH4.wav,662.573,662.653,background
S01_U04.CH4.wav,662.653,663.713,foreground
S01_U04.CH4.wav,663.713,664.073,background
S01_U04.CH4.wav,664.073,664.603,foreground
S01_U04.CH4.wav,664.603,664.763,background
S01_U04.CH4.wav,664.763,666.523,foreground
S01_U04.CH4.wav,666.523,668.113,background
S01_U04.CH4.wav,668.113,668.383,foreground
S01_U04.CH4.wav,668.383,668.803,background
S01_U04.CH4.wav,668.803,669.313,foreground
S01_U04.CH4.wav,669.313,671.373,background
S01_U04.CH4.wav,671.373,672.683,foreground
S01_U04.CH4.wav,672.683,672.833,background
S01_U04.CH4.wav,672.833,673.933,foreground
S01_U04.CH4.wav,673.933,674.953,background
S01_U04.CH4.wav,674.953,675.393,foreground
S01_U04.CH4.wav,675.393,675.593,background
S01_U04.CH4.wav,675.593,675.893,foreground
S01_U04.CH4.wav,675.893,676.383,background
S01_U04.CH4.wav,676.383,676.693,foreground
S01_U04.CH4.wav,676.693,680.663,background
S01_U04.CH4.wav,680.663,681.183,foreground
S01_U04.CH4.wav,681.183,682.323,background
S01_U04.CH4.wav,682.323,682.873,foreground
S01_U04.CH4.wav,682.873,683.693,background
S01_U04.CH4.wav,683.693,694.113,foreground
S01_U04.CH4.wav,694.113,695.523,background
S01_U04.CH4.wav,695.523,696.163,foreground
S01_U04.CH4.wav,696.163,697.133,background
S01_U04.CH4.wav,697.133,697.223,foreground
S01_U04.CH4.wav,697.223,697.233,background
S01_U04.CH4.wav,697.233,699.123,foreground
S01_U04.CH4.wav,699.123,699.583,background
S01_U04.CH4.wav,699.583,702.093,foreground
S01_U04.CH4.wav,702.093,704.483,background
S01_U04.CH4.wav,704.483,705.543,foreground
S01_U04.CH4.wav,705.543,705.953,background
S01_U04.CH4.wav,705.953,706.793,foreground
S01_U04.CH4.wav,706.793,708.033,background
S01_U04.CH4.wav,708.033,710.613,foreground
S01_U04.CH4.wav,710.613,710.783,background
S01_U04.CH4.wav,710.783,712.913,foreground
S01_U04.CH4.wav,712.913,712.953,background
S01_U04.CH4.wav,712.953,713.623,foreground
S01_U04.CH4.wav,713.623,715.333,background
S01_U04.CH4.wav,715.333,717.003,foreground
S01_U04.CH4.wav,717.003,717.183,background
S01_U04.CH4.wav,717.183,719.153,foreground
S01_U04.CH4.wav,719.153,719.713,background
S01_U04.CH4.wav,719.713,721.093,foreground
S01_U04.CH4.wav,721.093,721.663,background
S01_U04.CH4.wav,721.663,721.823,foreground
S01_U04.CH4.wav,721.823,721.933,background
S01_U04.CH4.wav,721.933,721.973,foreground
S01_U04.CH4.wav,721.973,722.373,background
S01_U04.CH4.wav,722.373,722.943,foreground
S01_U04.CH4.wav,722.943,723.293,background
S01_U04.CH4.wav,723.293,724.743,foreground
S01_U04.CH4.wav,724.743,724.803,background
S01_U04.CH4.wav,724.803,724.963,foreground
S01_U04.CH4.wav,724.963,725.513,background
S01_U04.CH4.wav,725.513,726.083,foreground
S01_U04.CH4.wav,726.083,726.743,background
S01_U04.CH4.wav,726.743,726.873,foreground
S01_U04.CH4.wav,726.873,726.923,background
S01_U04.CH4.wav,726.923,726.943,foreground
S01_U04.CH4.wav,726.943,726.963,background
S01_U04.CH4.wav,726.963,727.153,foreground
S01_U04.CH4.wav,727.153,728.043,background
S01_U04.CH4.wav,728.043,729.033,foreground
S01_U04.CH4.wav,729.033,729.223,background
S01_U04.CH4.wav,729.223,731.113,foreground
S01_U04.CH4.wav,731.113,731.173,background
S01_U04.CH4.wav,731.173,731.983,foreground
S01_U04.CH4.wav,731.983,732.363,background
S01_U04.CH4.wav,732.363,732.683,foreground
S01_U04.CH4.wav,732.683,735.573,background
S01_U04.CH4.wav,735.573,736.213,foreground
S01_U04.CH4.wav,736.213,736.783,background
S01_U04.CH4.wav,736.783,737.053,foreground
S01_U04.CH4.wav,737.053,737.103,background
S01_U04.CH4.wav,737.103,739.173,foreground
S01_U04.CH4.wav,739.173,739.973,background
S01_U04.CH4.wav,739.973,739.983,foreground
S01_U04.CH4.wav,739.983,739.993,background
S01_U04.CH4.wav,739.993,740.003,foreground
S01_U04.CH4.wav,740.003,740.093,background
S01_U04.CH4.wav,740.093,740.553,foreground
S01_U04.CH4.wav,740.553,740.573,background
S01_U04.CH4.wav,740.573,740.993,foreground
S01_U04.CH4.wav,740.993,741.693,background
S01_U04.CH4.wav,741.693,741.813,foreground
S01_U04.CH4.wav,741.813,742.373,background
S01_U04.CH4.wav,742.373,742.753,foreground
S01_U04.CH4.wav,742.753,742.863,background
S01_U04.CH4.wav,742.863,742.893,foreground
S01_U04.CH4.wav,742.893,743.163,background
S01_U04.CH4.wav,743.163,743.433,foreground
S01_U04.CH4.wav,743.433,744.253,background
S01_U04.CH4.wav,744.253,744.383,foreground
S01_U04.CH4.wav,744.383,744.493,background
S01_U04.CH4.wav,744.493,749.873,foreground
S01_U04.CH4.wav,749.873,750.383,background
S01_U04.CH4.wav,750.383,750.413,foreground
S01_U04.CH4.wav,750.413,750.423,background
S01_U04.CH4.wav,750.423,750.443,foreground
S01_U04.CH4.wav,750.443,750.493,background
S01_U04.CH4.wav,750.493,752.283,foreground
S01_U04.CH4.wav,752.283,752.853,background
S01_U04.CH4.wav,752.853,752.873,foreground
S01_U04.CH4.wav,752.873,752.973,background
S01_U04.CH4.wav,752.973,754.073,foreground
S01_U04.CH4.wav,754.073,754.083,background
S01_U04.CH4.wav,754.083,754.093,foreground
S01_U04.CH4.wav,754.093,755.043,background
S01_U04.CH4.wav,755.043,760.673,foreground
S01_U04.CH4.wav,760.673,760.713,background
S01_U04.CH4.wav,760.713,760.743,foreground
S01_U04.CH4.wav,760.743,760.813,background
S01_U04.CH4.wav,760.813,760.823,foreground
S01_U04.CH4.wav,760.823,761.033,background
S01_U04.CH4.wav,761.033,763.503,foreground
S01_U04.CH4.wav,763.503,763.583,background
S01_U04.CH4.wav,763.583,764.223,foreground
S01_U04.CH4.wav,764.223,765.003,background
S01_U04.CH4.wav,765.003,765.523,foreground
S01_U04.CH4.wav,765.523,766.483,background
S01_U04.CH4.wav,766.483,766.533,foreground
S01_U04.CH4.wav,766.533,766.633,background
S01_U04.CH4.wav,766.633,766.683,foreground
S01_U04.CH4.wav,766.683,766.693,background
S01_U04.CH4.wav,766.693,769.393,foreground
S01_U04.CH4.wav,769.393,769.573,background
S01_U04.CH4.wav,769.573,770.053,foreground
S01_U04.CH4.wav,770.053,770.393,background
S01_U04.CH4.wav,770.393,774.253,foreground
S01_U04.CH4.wav,774.253,774.263,background
S01_U04.CH4.wav,774.263,774.963,foreground
S01_U04.CH4.wav,774.963,775.553,background
S01_U04.CH4.wav,775.553,779.963,foreground
S01_U04.CH4.wav,779.963,780.443,background
S01_U04.CH4.wav,780.443,784.023,foreground
S01_U04.CH4.wav,784.023,785.093,background
S01_U04.CH4.wav,785.093,785.463,foreground
S01_U04.CH4.wav,785.463,785.853,background
S01_U04.CH4.wav,785.853,786.023,foreground
S01_U04.CH4.wav,786.023,786.073,background
S01_U04.CH4.wav,786.073,786.113,foreground
S01_U04.CH4.wav,786.113,787.583,background
S01_U04.CH4.wav,787.583,788.293,foreground
S01_U04.CH4.wav,788.293,788.313,background
S01_U04.CH4.wav,788.313,788.833,foreground
S01_U04.CH4.wav,788.833,789.263,background
S01_U04.CH4.wav,789.263,789.573,foreground
S01_U04.CH4.wav,789.573,791.303,background
S01_U04.CH4.wav,791.303,791.333,foreground
S01_U04.CH4.wav,791.333,793.893,background
S01_U04.CH4.wav,793.893,793.953,foreground
S01_U04.CH4.wav,793.953,796.303,background
S01_U04.CH4.wav,796.303,796.753,foreground
S01_U04.CH4.wav,796.753,797.273,background
S01_U04.CH4.wav,797.273,797.303,foreground
S01_U04.CH4.wav,797.303,797.313,background
S01_U04.CH4.wav,797.313,797.863,foreground
S01_U04.CH4.wav,797.863,798.903,background
S01_U04.CH4.wav,798.903,799.423,foreground
S01_U04.CH4.wav,799.423,799.443,background
S01_U04.CH4.wav,799.443,799.453,foreground
S01_U04.CH4.wav,799.453,799.533,background
S01_U04.CH4.wav,799.533,799.603,foreground
S01_U04.CH4.wav,799.603,799.653,background
S01_U04.CH4.wav,799.653,800.173,foreground
S01_U04.CH4.wav,800.173,800.213,background
S01_U04.CH4.wav,800.213,800.223,foreground
S01_U04.CH4.wav,800.223,800.233,background
S01_U04.CH4.wav,800.233,800.253,foreground
S01_U04.CH4.wav,800.253,804.053,background
S01_U04.CH4.wav,804.053,804.203,foreground
S01_U04.CH4.wav,804.203,804.753,background
S01_U04.CH4.wav,804.753,805.213,foreground
S01_U04.CH4.wav,805.213,805.983,background
S01_U04.CH4.wav,805.983,806.023,foreground
S01_U04.CH4.wav,806.023,806.033,background
S01_U04.CH4.wav,806.033,806.313,foreground
S01_U04.CH4.wav,806.313,808.743,background
S01_U04.CH4.wav,808.743,809.103,foreground
S01_U04.CH4.wav,809.103,810.083,background
S01_U04.CH4.wav,810.083,810.143,foreground
S01_U04.CH4.wav,810.143,810.493,background
S01_U04.CH4.wav,810.493,810.953,foreground
S01_U04.CH4.wav,810.953,811.483,background
S01_U04.CH4.wav,811.483,812.743,foreground
S01_U04.CH4.wav,812.743,812.783,background
S01_U04.CH4.wav,812.783,813.063,foreground
S01_U04.CH4.wav,813.063,813.283,background
S01_U04.CH4.wav,813.283,813.293,foreground
S01_U04.CH4.wav,813.293,814.223,background
S01_U04.CH4.wav,814.223,814.423,foreground
S01_U04.CH4.wav,814.423,816.803,background
S01_U04.CH4.wav,816.803,816.863,foreground
S01_U04.CH4.wav,816.863,816.873,background
S01_U04.CH4.wav,816.873,816.903,foreground
